Time,Temperature_SENSOR_mean,Pressure_SENSOR_mean,Altitude_SENSOR_mean,TimeGroup
9/13/2023 16:32,25.4,1018,-36.7,3
9/13/2023 16:32,25.4,1018,-37.1,3
9/13/2023 16:32,25.4,1018,-36.4,3
9/13/2023 16:32,25.5,1018,-36.5,3
9/13/2023 16:32,25.5,1018,-36.5,3
9/13/2023 16:33,25.5,1018,-36.2,3
9/13/2023 16:33,25.5,1018,-36.3,3
9/13/2023 16:33,25.6,1018,-36.4,3
9/13/2023 16:33,25.6,1018,-36.3,3
9/13/2023 16:33,25.6,1018,-36.6,3
9/13/2023 16:33,25.7,1018,-36.2,3
9/13/2023 16:34,25.7,1018,-35.8,3
9/13/2023 16:34,25.7,1018,-36.1,3
9/13/2023 16:34,25.7,1018,-35.7,3
9/13/2023 16:34,25.8,1018,-36.1,3
9/13/2023 16:34,25.8,1018,-36.1,3
9/13/2023 16:34,25.8,1018,-36.2,3
9/13/2023 16:35,25.8,1018,-36,3
9/13/2023 16:35,25.8,1018,-35.7,3
9/13/2023 16:35,25.8,1018,-36,3
9/13/2023 16:35,25.8,1018,-35.8,3
9/13/2023 16:35,25.8,1018,-35.7,3
9/13/2023 16:35,25.8,1018,-36,3
9/13/2023 16:36,,,,3
9/13/2023 16:36,26,1018,-35.8,3
9/13/2023 16:36,25.8,1018,-35.8,3
9/13/2023 16:36,25.8,1018,-35.6,3
9/13/2023 16:36,25.8,1018,-36.1,3
9/13/2023 16:36,25.9,1018,-35.8,3
9/13/2023 16:37,25.8,1018,-36.1,3
9/13/2023 16:37,25.9,1018,-36.1,3
9/13/2023 16:37,25.9,1018,-35.8,3
9/13/2023 16:37,25.9,1018,-36.1,3
9/13/2023 16:37,26.2,1018,-35.7,3
9/13/2023 16:37,25.9,1018,-36.2,3
9/13/2023 16:38,25.9,1018,-36,3
9/13/2023 16:38,25.8,1018,-36.1,3
9/13/2023 16:38,25.8,1018,-36.2,3
9/13/2023 16:38,25.8,1018,-35.8,3
9/13/2023 16:38,25.8,1018,-35.5,3
9/13/2023 16:38,25.8,1018,-35.9,3
9/13/2023 16:39,25.9,1018,-35.9,3
9/13/2023 16:39,25.9,1018,-35.6,3
9/13/2023 16:39,25.9,1018,-35.9,3
9/13/2023 16:39,25.9,1018,-35.9,3
9/13/2023 16:39,25.9,1018,-35.7,3
9/13/2023 16:39,26,1018,-36,3
9/13/2023 16:40,26,1018,-35.5,3
9/13/2023 16:40,26,1018,-35.6,3
9/13/2023 16:40,26,1018,-35.4,3
9/13/2023 16:40,26,1018,-35.8,3
9/13/2023 16:40,26.1,1018,-35.9,3
9/13/2023 16:40,26.1,1018,-35.6,3
9/13/2023 16:41,26.2,1018,-35.4,3
9/13/2023 16:41,26.2,1018,-35.3,3
9/13/2023 16:41,26.2,1018,-35.5,3
9/13/2023 16:41,26.2,1018,-35.6,3
9/13/2023 16:41,26.3,1017,-35.2,3
9/13/2023 16:41,26.3,1018,-35.4,3
9/13/2023 16:42,26.3,1017,-35.2,3
9/13/2023 16:42,26.3,1017,-35,3
9/13/2023 16:42,26.3,1017,-35.3,3
9/13/2023 16:42,26.4,1017,-35,3
9/13/2023 16:42,26.4,1017,-35,3
9/13/2023 16:42,26.4,1017,-35.1,3
9/13/2023 16:43,26.4,1018,-35.4,3
9/13/2023 16:43,26.4,1017,-34.9,3
9/13/2023 16:43,26.4,1017,-35,3
9/13/2023 16:43,26.5,1017,-35.1,3
9/13/2023 16:43,26.5,1017,-34.7,3
9/13/2023 16:43,26.4,1017,-35.1,3
9/13/2023 16:44,26.4,1017,-35,3
9/13/2023 16:44,26.4,1017,-34.8,3
9/13/2023 16:44,26.5,1017,-34.9,3
9/13/2023 16:44,26.5,1017,-34.7,3
9/13/2023 16:44,26.5,1017,-35.2,3
9/13/2023 16:44,26.5,1017,-34.7,3
9/13/2023 16:45,26.5,1017,-34.7,3
9/13/2023 16:45,26.5,1017,-34.8,3
9/13/2023 16:45,26.5,1017,-34.7,3
9/13/2023 16:45,26.5,1017,-34.2,3
9/13/2023 16:45,26.6,1017,-34.7,3
9/13/2023 16:45,26.6,1017,-34.6,3
9/13/2023 16:46,26.6,1017,-34.7,3
9/13/2023 16:46,26.6,1017,-34.9,3
9/13/2023 16:46,26.6,1017,-34.9,3
9/13/2023 16:46,26.6,1017,-34.6,3
9/13/2023 16:46,26.5,1017,-34.5,3
9/13/2023 16:46,26.5,1017,-34.7,3
9/13/2023 16:47,26.5,1017,-34.9,3
9/13/2023 16:47,26.5,1017,-34.7,3
9/13/2023 16:47,26.5,1017,-35,3
9/13/2023 16:47,26.5,1017,-35.1,3
9/13/2023 16:47,26.5,1017,-35.1,3
9/13/2023 16:47,26.6,1017,-35,3
9/13/2023 16:48,26.6,1017,-34.9,3
9/13/2023 16:48,26.6,1017,-34.8,3
9/13/2023 16:48,26.6,1017,-34.6,3
9/13/2023 16:48,26.6,1017,-34.7,3
9/13/2023 16:48,26.6,1017,-34.9,3
9/13/2023 16:48,26.6,1017,-34.7,3
9/13/2023 16:49,26.6,1017,-34.6,3
9/13/2023 16:49,26.6,1017,-34.7,3
9/13/2023 16:49,26.7,1017,-34.7,3
9/13/2023 16:49,26.7,1017,-34.7,3
9/13/2023 16:49,26.7,1017,-34.7,3
9/13/2023 16:49,26.7,1017,-34.7,3
9/13/2023 16:50,26.7,1017,-34.6,3
9/13/2023 16:50,26.7,1017,-34.6,3
9/13/2023 16:50,26.7,1017,-34.6,3
9/13/2023 16:50,26.6,1017,-34.7,3
9/13/2023 16:50,26.6,1017,-34.8,3
9/13/2023 16:50,26.6,1017,-34.9,3
9/13/2023 16:51,26.6,1017,-34.4,3
9/13/2023 16:51,26.6,1017,-34.5,3
9/13/2023 16:51,26.6,1017,-34.6,3
9/13/2023 16:51,26.6,1017,-34.3,3
9/13/2023 16:51,26.6,1017,-34.7,3
9/13/2023 16:51,26.7,1017,-34.5,3
9/13/2023 16:52,26.7,1017,-34.4,3
9/13/2023 16:52,26.7,1017,-34.6,3
9/13/2023 16:52,26.6,1017,-34.7,3
9/13/2023 16:52,26.6,1017,-34.2,3
9/13/2023 16:52,26.6,1017,-34.5,3
9/13/2023 16:52,26.7,1017,-34.1,3
9/13/2023 16:53,26.7,1017,-34.3,3
9/13/2023 16:53,26.7,1017,-34.3,3
9/13/2023 16:53,26.7,1017,-34.5,3
9/13/2023 16:53,26.7,1017,-34.2,3
9/13/2023 16:53,26.6,1017,-34.3,3
9/13/2023 16:53,26.5,1017,-34.7,3
9/13/2023 16:54,26.4,1017,-34.7,3
9/13/2023 16:54,26.3,1017,-34.7,3
9/13/2023 16:54,26.2,1017,-35,3
9/13/2023 16:54,26.2,1017,-35,3
9/13/2023 16:54,26.1,1017,-35.2,3
9/13/2023 16:54,26.1,1017,-35,3
9/13/2023 16:55,26.1,1017,-35.2,3
9/13/2023 16:55,26,1017,-35.1,3
9/13/2023 16:55,26,1017,-35,3
9/13/2023 16:55,26,1017,-34.9,3
9/13/2023 16:55,25.9,1017,-35,3
9/13/2023 16:55,25.9,1018,-35.6,3
9/13/2023 16:56,25.8,1018,-35.4,3
9/13/2023 16:56,25.8,1017,-35.2,3
9/13/2023 16:56,25.8,1018,-35.5,3
9/13/2023 16:56,25.7,1018,-35.4,3
9/13/2023 16:56,25.7,1018,-35.6,3
9/13/2023 16:56,25.7,1018,-35.7,3
9/13/2023 16:57,25.7,1018,-35.7,3
9/13/2023 16:57,25.7,1017,-35.2,3
9/13/2023 16:57,25.7,1018,-35.7,3
9/13/2023 16:57,25.6,1018,-35.6,3
9/13/2023 16:57,25.6,1018,-35.8,3
9/13/2023 16:57,25.6,1018,-36.1,3
9/13/2023 16:58,25.6,1018,-35.5,3
9/13/2023 16:58,25.6,1018,-35.5,3
9/13/2023 16:58,25.5,1018,-35.4,3
9/13/2023 16:58,25.6,1018,-35.7,3
9/13/2023 16:58,25.6,1018,-36.2,3
9/13/2023 16:58,25.6,1018,-35.7,3
9/13/2023 16:59,25.6,1018,-36,3
9/13/2023 16:59,25.5,1018,-35.9,3
9/13/2023 16:59,25.5,1018,-36.1,3
9/13/2023 16:59,25.5,1018,-35.6,3
9/13/2023 16:59,25.5,1018,-35.9,3
9/13/2023 16:59,25.5,1018,-35.9,3
9/13/2023 17:00,25.5,1018,-36,4
9/13/2023 17:00,25.5,1018,-35.7,4
9/13/2023 17:00,25.5,1018,-36.1,4
9/13/2023 17:00,25.5,1018,-36,4
9/13/2023 17:00,25.5,1018,-35.9,4
9/13/2023 17:00,25.6,1018,-35.7,4
9/13/2023 17:01,25.6,1018,-36,4
9/13/2023 17:01,25.6,1018,-35.9,4
9/13/2023 17:01,25.6,1018,-36.1,4
9/13/2023 17:01,25.7,1018,-36.2,4
9/13/2023 17:01,25.9,1018,-35.5,4
9/13/2023 17:01,26.1,1018,-35.7,4
9/13/2023 17:02,26.1,1017,-35.2,4
9/13/2023 17:02,26,1018,-35.7,4
